Date,5yr_excess_return,ECY7,term_spread,infl_vol_12m,infl_trend_5y
1930-11-01,0.8127241442499322,1.7411760598179669,1.760464190995115,0.0051602450287813,-0.0079401917574201
1930-12-01,2.2438316673664582,2.1211615103308388,1.6428367747473862,0.0065380952929316,-0.0095841179123692
1931-01-01,2.728103153048611,1.8991459718108576,1.5250754988037087,0.0068407590352049,-0.011331743237725
1931-02-01,2.314283541414519,1.484767430398113,2.887275924065373,0.0070962276411707,-0.01328454761529
1931-03-01,2.346205289859382,1.2858368529204809,1.825464190995115,0.0070932401083155,-0.0150482944657421
1931-04-01,4.472388805839644,1.9156534817426385,2.460764715698926,0.0059048091718537,-0.0171971772746796
1931-05-01,5.438495293228152,2.6121923294614655,2.3679712628096787,0.0060593156477738,-0.0192567821132973
1931-06-01,6.989611071186274,2.6527311300338745,2.5174313823655927,0.0061614185906729,-0.0211337662402814
1931-07-01,7.488659253611086,2.3162835369571777,2.787619241578718,0.0065670008988528,-0.0224514664195295
1931-08-01,8.537058393814956,2.507448755179663,3.1777387389322356,0.0069383072453396,-0.0235831219579647
1931-09-01,12.338155497353732,3.78718683720104,3.206072072265569,0.0055357541539859,-0.0250012237436385
1931-10-01,16.769975386453194,4.977432516824325,2.3883779504208467,0.0055137858561197,-0.0265232234012314
1931-11-01,17.00529493649501,4.582737425491921,1.5641508327775884,0.0056320930860867,-0.0279730878998763
1931-12-01,21.483283995784873,6.718848392727404,2.2021245478260147,0.0048416184557301,-0.0293396631916399
1932-01-01,22.45780741103649,6.63951890070382,0.8848169356757976,0.005943100876324,-0.0306443725600153
1932-02-01,23.25585762270914,6.431695403403976,0.8539836023424643,0.0060379443705163,-0.031877337012209
1932-03-01,23.005010527110382,6.345411957587722,1.6813468960980562,0.0060139601698181,-0.0331185739276033
1932-04-01,28.13541935762173,9.832508562412476,2.2594846453992137,0.0059893861612198,-0.034280344817253
1932-05-01,30.038930936221053,11.532686124225004,2.834285908245385,0.0060913720185296,-0.0356487323720253
1932-06-01,32.57300860698354,13.908907907621032,3.285569157254126,0.0059800135894933,-0.0372101995525294
1932-07-01,32.588246800814616,12.861988568942222,3.134405405598902,0.0059800135894933,-0.038675352501126
1932-08-01,22.44433918360053,6.61131746858141,3.103572072265569,0.0053556291753676,-0.040249786034911
1932-09-01,16.561151344618064,5.354871777264755,3.0727387389322356,0.0053249677886383,-0.0418370876222126
1932-10-01,16.31068478014437,6.829324476370946,3.162235823920792,0.0052934693982248,-0.0434374028550782
1932-11-01,14.431525211415051,6.677877106574163,3.1314024905874587,0.0051591377826618,-0.0447614352929121
1932-12-01,14.813479247230532,6.810426845696455,3.220767311328395,0.0051351111410321,-0.0460971162257604
1933-01-01,14.521557446058443,5.998942976549056,3.1899339779950613,0.0041937509344684,-0.0475383416669858
1933-02-01,16.797317211685325,7.16502747040717,3.653573260265866,0.004391149000134,-0.0489058316808442
1933-03-01,15.289532320714162,6.953009311016112,2.7972759240653735,0.0043714050309606,-0.0503798201201505
1933-04-01,12.126366188126092,5.580381341126213,2.055877950420846,0.0050423911129242,-0.0517458948903921
1933-05-01,6.9547268767860775,2.914701464464928,2.7656092573987068,0.0051307933358959,-0.0528925235225481
1933-06-01,4.208854399226425,1.6330288759962954,2.9905691572541255,0.0066835407470182,-0.0535219798505338
1933-07-01,6.425791584710316,1.429928641378524,2.974735823920792,0.0126411833599552,-0.0539420467212127
1933-08-01,7.668097358695514,1.963029167934879,2.8385720722655687,0.0129141482103887,-0.0542155178667769
1933-09-01,6.882812709564067,1.930963406604344,2.9430691572541257,0.0127980193420941,-0.0544642740856824
1933-10-01,11.392591716844736,2.6617930833028307,3.0474339779950617,0.0126452718458593,-0.0543980164876643
1933-11-01,10.89623408441608,2.418376175015654,2.911402490587459,0.0124537373086515,-0.0543016773739842
1933-12-01,9.82703566102403,2.219322004810227,2.8955691572541253,0.0122207319512927,-0.0539817726835195
1934-01-01,8.310255161014279,1.7466973874866092,2.51834724690384,0.0111553938550304,-0.0534014975569344
1934-02-01,6.645764455778358,1.3873356177382856,2.852235823920792,0.009771872070901,-0.0526140959821313
1934-03-01,7.755701573639506,1.7979230042856047,2.824735823920792,0.0091544441413489,-0.0515907041692658
1934-04-01,4.590404547383054,1.7110341737210248,2.9174339779950618,0.0091544441413489,-0.0504698464694607
1934-05-01,7.619999303470582,2.4960828838000433,2.8899339779950615,0.0091544441413489,-0.0493501220939224
1934-06-01,7.730514526315768,2.5003769886119542,2.862433977995061,0.0091411955674823,-0.0484314869233187
1934-07-01,9.300578050235142,2.8050884611883866,2.8349339779950613,0.0034264837835838,-0.0482447393078849
1934-08-01,9.852571195687954,3.166388473471284,2.8074339779950614,0.0029377987986214,-0.0481871458292387
1934-09-01,12.609534300614513,3.5632824385904938,2.7799339779950616,0.0048765813533486,-0.0476820953241882
1934-10-01,12.65233196717337,3.2770699659609104,2.752433977995061,0.0056241435309433,-0.0474002066702066
1934-11-01,11.635715295649309,3.0220998709020854,2.724933977995061,0.0056241435309433,-0.0471183180162249
1934-12-01,10.94980014024216,2.758681009143043,2.697433977995061,0.0062247456304147,-0.0469632586506392
1935-01-01,10.878315272590289,3.0103458832169565,2.6699339779950613,0.0073389728908949,-0.0464582081455887
1935-02-01,11.420740723261936,3.4307050787776063,2.5380691572541254,0.0073252751003722,-0.0458594891258171
1935-03-01,12.757110705867092,3.928859490427259,2.646600644661728,0.0073252751003722,-0.0452601967772987
1935-04-01,11.385569409554464,3.4742090539195196,2.634933977995061,0.0074017523700896,-0.0447322496906472
1935-05-01,6.550888046452585,2.79287531639406,2.6232673113283944,0.0074017523700896,-0.0440076440589208
1935-06-01,3.911048259123728,2.260805079976066,2.611600644661728,0.0078169434135527,-0.0433421120697439
1935-07-01,3.5761026831284237,1.7679678276929165,2.5999339779950614,0.0078169434135527,-0.0422946039456246
1935-08-01,2.707685206519961,1.3083862433648044,2.5882673113283943,0.0078169434135527,-0.0411507567078251
1935-09-01,3.171159892450337,1.156131104173487,2.576600644661728,0.0066522775589189,-0.0403538338924562
1935-10-01,2.86638379642411,0.971528636933912,2.5649339779950613,0.0061712789882361,-0.0393362074027681
1935-11-01,1.5558310588406288,0.3702811433378432,2.4330691572541254,0.0063932880394042,-0.0380987850092763
1935-12-01,0.7580389046630165,0.4039233103974613,2.541600644661728,0.0057424844489649,-0.0365353810985972
1936-01-01,-0.2260607020112437,0.0897595251635809,2.529933977995061,0.0042116116523711,-0.0351206924161066
1936-02-01,-2.5321620946755496,-0.2307271379917352,2.532433977995061,0.0037485044122829,-0.0337245281109685
1936-03-01,-2.7580400590709986,-0.4185429690990174,2.4147358239207923,0.0043856968806927,-0.0324424768289172
1936-04-01,-3.3252041409825743,-0.5109730844817841,2.417235823920792,0.0037415008363294,-0.031092661540483
1936-05-01,-2.6357169179557993,-0.2193027759586403,2.419735823920792,0.0037415008363294,-0.0296355252171259
1936-06-01,-2.7101777878828948,-0.2925022707635651,2.301905405598902,0.0037485044122829,-0.0278273627794014
1936-07-01,-2.814398420122699,-0.3747016861591472,2.5449339779950613,0.0041976060253943,-0.0260780296805828
1936-08-01,-3.2310562483959693,-0.3321109005986038,2.4272358239207925,0.004510177119587,-0.0242989247627918
1936-09-01,-3.333472539799887,-0.4644152228684515,2.549933977995061,0.004510177119587,-0.0223275355563309
1936-10-01,-4.998530617312758,-0.7635928868509394,2.4322358239207924,0.004510177119587,-0.0203464104365196
1936-11-01,-6.3291868513184575,-0.9545601464499996,2.554933977995061,0.0041838573854684,-0.0183772222663771
1936-12-01,-7.17495944905756,-0.906317055305423,2.6775,0.0041838573854684,-0.0165828813416014
1937-01-01,-7.318987405070432,-0.8388245861042996,2.5599339779950614,0.0044930836969387,-0.0145434136540615
1937-02-01,-8.346081230211688,-0.897908166376872,2.429735823920792,0.0044930836969387,-0.0124825810130571
1937-03-01,-9.247368502380304,-0.7377018281436927,2.539933977995062,0.0037052349848306,-0.0101649067975727
1937-04-01,-8.846071828173308,-0.3867962556358657,2.2894054055989024,0.0037447280462152,-0.0077145496827466
1937-05-01,-7.759218491849607,-0.1401061193707899,1.9176192415787183,0.0036797139198648,-0.0051200487842525
1937-06-01,-6.133111201811635,-0.0666758346291622,2.269405405598902,0.0037180593633378,-0.0027397819640203
1937-07-01,-6.482942296914308,-0.0379746661794238,2.259405405598902,0.0036917679548543,-0.0003647283645158
1937-08-01,-6.728369642665877,-0.0033521213959311,2.3697358239207924,0.0036269262153668,0.0019965141457333
1937-09-01,-3.694515140255284,0.7796488693170192,2.1189425907320403,0.0036658458689229,0.0044885776377968
1937-10-01,0.693571058900655,1.617535971646709,2.349735823920792,0.0036658458689229,0.006992572524342
1937-11-01,2.8146646997126323,2.1725726568031503,2.339735823920792,0.004660263845609,0.0092884908916889
1937-12-01,3.21300369933355,2.2035875995788468,2.57,0.0054190620779496,0.0114770101350027
1938-01-01,3.823290727708828,1.843108930556007,2.56,0.0069247733440707,0.013226915076397
1938-02-01,5.442215975978504,2.0363552860396084,2.5433333333333334,0.0072710229986782,0.0148817614120944
1938-03-01,7.498494820271862,2.5327260761984345,2.646600688661705,0.0069242599956714,0.0164310571867423
1938-04-01,8.99691326109645,2.9812647983612983,2.389933977995061,0.0069292626540626,0.0178732600677941
1938-05-01,9.543706986067203,2.763770981806843,2.493333333333333,0.0067193439188636,0.0188642373589539
1938-06-01,9.385383877222054,2.6786310566670473,2.4766666666666666,0.0067193439188636,0.0196199563132022
1938-07-01,6.034694000572671,1.524434035540046,2.5799340219950384,0.0061816692089227,0.0197729312962989
1938-08-01,4.882926173272228,1.5064520735841451,2.443333333333334,0.0061816692089227,0.0196835315517268
1938-09-01,6.238461002420436,1.68457727532265,2.186402490587459,0.0055345465686979,0.0193615115149245
1938-10-01,3.913196595098301,1.0334384613517278,2.289933977995061,0.0055769053088285,0.0188018932912832
1938-11-01,2.9570295299519933,1.04808027058169,3.1109620789243366,0.0055507803454708,0.018227180647605
1938-12-01,3.819433988003362,1.2911153672287607,2.3766666666666665,0.0054562493388669,0.0176369912215377
1939-01-01,4.767276173944923,1.401488710233231,2.4799340219950383,0.0040816008356823,0.0170146525382754
1939-02-01,4.799815151668185,1.3600527076815991,2.227433977995061,0.0040948325589831,0.0159908443440869
1939-03-01,5.3835475193804045,1.449462345456836,2.4549340219950384,0.0040948325589831,0.0148285117987756
1939-04-01,7.760512500978322,2.254281811275269,2.3225,0.0035047724702093,0.0134331023047746
1939-05-01,7.378278701039276,1.9970692696323384,2.1899339779950613,0.0032306618366224,0.0121525664497706
1939-06-01,7.9568073076246915,1.8659254549876136,2.1774339779950616,0.0032306618366224,0.0108793213500889
1939-07-01,7.977742567941692,1.6424736616713282,2.285,0.0032306618366224,0.0101430320316979
1939-08-01,7.971564973127565,1.777327000173936,2.3924340219950384,0.0032306618366224,0.0095358968500947
1939-09-01,5.600146738970769,1.548810642769257,2.139933977995061,0.007541754298045,0.0090308463450442
1939-10-01,5.881515986387287,1.426317927899877,2.2475,0.007541754298045,0.0086520584662563
1939-11-01,6.10350228206884,1.5827490693686297,2.2350000000000003,0.007541754298045,0.0082732705874684
1939-12-01,7.020770728308679,1.8398480354762796,2.2225,0.007541754298045,0.0080207453349432
1940-01-01,7.719241010325606,1.877134243109623,2.21,0.0078206962585891,0.007396647210845
1940-02-01,8.533487554720187,2.1601299359663013,2.1883333333333335,0.0078203185068009,0.0070152981547516
1940-03-01,8.625356519299888,2.327356601933733,2.166666666666667,0.0078203185068009,0.0066339490986581
1940-04-01,8.921196876958316,2.281345831321584,2.145,0.0074325038838286,0.0062489285763378
1940-05-01,12.810170762492689,3.4374046821367084,2.363069509254135,0.0074325038838286,0.0058639080540175
1940-06-01,15.113035715750875,4.414018207724074,2.1016666666666666,0.007609407826161,0.005853092566239
1940-07-01,13.87885521440655,4.233521409051502,1.9599339779950613,0.0080275583832166,0.0057215041316006
1940-08-01,13.454255291041706,4.221116528364604,2.178267355328372,0.0080275583832166,0.0055899156969622
1940-09-01,13.945714664237086,3.9330084057977768,2.036666666666666,0.0047704076484937,0.0053491633676617
1940-10-01,14.588162482071452,4.010246293606421,2.015,0.0043074605964639,0.0051022497874148
1940-11-01,14.7452899679565,3.9820581508273287,1.9933333333333336,0.0043074605964639,0.0047318794170444
1940-12-01,15.996893122244316,4.700040156537917,1.9716666666666665,0.0047743977136917,0.0043534145982811
1941-01-01,16.7691091064346,4.895310176983373,2.0699340219950386,0.0041214143120695,0.0043481247125426
1941-02-01,18.242953072470858,5.584459185855747,2.112434021995038,0.0036683892266223,0.0043455178303737
1941-03-01,17.346206716844073,5.753013794118457,1.9149339779950616,0.0041080029990916,0.0045836130684689
1941-04-01,19.420092915185073,6.25927912441963,2.1974340219950386,0.0044140875874393,0.0050615288724717
1941-05-01,19.9069199111518,6.75715461035709,2.12,0.0046151436311017,0.0056584922955221
1941-06-01,18.935995901852657,6.9919542943063675,2.1625,0.0069874046487708,0.0062460576524615
1941-07-01,16.89310393282224,6.560882467819388,1.844405405598902,0.0062734088748017,0.0068360819833618
1941-08-01,16.486738528232124,6.894505485894236,2.127433977995061,0.0066827354856766,0.0075425470511407
1941-09-01,12.90690372399207,7.225391816787244,2.1699339779950613,0.0068498003889709,0.0084871073570149
1941-10-01,13.23000390117075,7.982958985630384,2.3325,0.0068015203293145,0.0096697629009843
1941-11-01,14.073759695209343,8.78202249883301,2.3750000000000004,0.0064007505933888,0.0110948836739312
1941-12-01,16.11224557013685,9.772533683914254,2.297433977995061,0.0064113248750691,0.0125081841159088
1942-01-01,15.786167790225146,10.056094256543734,2.219735823920792,0.006029525260629,0.0140371182304118
1942-02-01,17.28825903397798,10.758096343583464,2.3407673113283947,0.0054126871572275,0.0156842556546075
1942-03-01,17.520170431504113,11.83931720590389,2.341600644661728,0.0054218980710892,0.0171886592048628
1942-04-01,17.57829739687815,12.641592798187258,2.342433977995061,0.0054659457604444,0.0185566342954656
1942-05-01,16.90435094796505,12.937407750208711,2.1027387389322354,0.0054241541424661,0.0199041268610239
1942-06-01,16.50321845743228,12.358113015879557,2.2239024905874585,0.0051040253036506,0.0209935481367806
1942-07-01,16.984701347401277,12.032531627131451,2.104405405598902,0.0044191714161911,0.0222015613180723
1942-08-01,16.604735942052088,12.322121241008164,2.105238738932236,0.0042628459628365,0.0233960323950937
1942-09-01,15.685600864974123,12.268242406138352,2.106072072265569,0.004613069332417,0.0242270005439426
1942-10-01,14.697152417406937,11.747833796224352,2.1069054055989023,0.0044940646896997,0.0250377692958878
1942-11-01,14.078213492011017,11.776292824801832,2.1077387389322357,0.0045056587487656,0.0259576827158013
1942-12-01,13.582954738769429,11.93456290410487,2.1085720722655688,0.0045170107593865,0.0269868685836968
1943-01-01,12.012787220368072,11.435553530654142,2.109405405598902,0.0045820368518248,0.0281425506243226
1943-02-01,9.763729642934216,10.979852229019675,2.1102387389322352,0.0049132968742822,0.0293028881770652
1943-03-01,9.372240760113693,11.06882004299294,2.1110720722655687,0.0057276276351495,0.030670259069084
1943-04-01,10.217398752549556,10.972418200599488,2.111905405598902,0.0059499429879058,0.0321325648792159
1943-05-01,10.404120254003058,10.70272209511575,2.1127387389322356,0.0056512746881325,0.0337067809664688
1943-06-01,10.863745082716893,10.447945310135273,2.113572072265569,0.0056512746881325,0.0352809970537217
1943-07-01,9.894190088068155,9.815483032826116,2.114405405598902,0.006575904406696,0.0367570273312658
1943-08-01,10.30483550873953,10.104221709184229,2.115238738932235,0.0072452260918057,0.0380248782542892
1943-09-01,9.65056247920183,10.00440533664343,2.1160720722655686,0.0071482665257408,0.0395047454190879
1943-10-01,10.414892908276506,10.076356941875831,2.116905405598902,0.006815773852231,0.0408882797203483
1943-11-01,10.236077516334362,10.52291305612992,2.1177387389322355,0.0068321518258313,0.0420582304592646
1943-12-01,9.8459207878699,10.354817860346104,2.118572072265569,0.0068103849079872,0.0430142900691704
1944-01-01,9.43022186635012,10.004646058444385,2.119405405598902,0.0068103849079872,0.0437421285001507
1944-02-01,8.786156098574605,9.961674166727278,2.1102387389322352,0.0068103849079872,0.0444716317664789
1944-03-01,8.420532000481884,9.663729377117184,2.221402490587459,0.0048235866985194,0.0449018368354766
1944-04-01,8.769330312762635,9.907147597785231,2.091905405598902,0.0038416114238442,0.0454671058441647
1944-05-01,8.277659892100164,9.703438658062137,2.0827387389322354,0.0034657287241259,0.0458217157732428
1944-06-01,6.221098901531907,9.276078378836203,2.0735720722655686,0.0038375310354814,0.0462715637975589
1944-07-01,6.856416660607878,9.116914444436102,2.064405405598902,0.0035652563519041,0.046913530048476
1944-08-01,7.891127568824219,9.20316399327968,2.0552387389322355,0.0028217841701414,0.0476534964322746
1944-09-01,8.506846257882684,9.15201585758209,2.166402490587459,0.0025844767215906,0.0479408527541137
1944-10-01,8.565223979259528,8.974423297064874,2.036905405598902,0.0025844767215906,0.0482282090759528
1944-11-01,9.010656203456946,8.998088999321087,2.0277387389322357,0.0025844767215906,0.0485155653977918
1944-12-01,9.156111649250477,8.962286474303298,2.1389024905874585,0.0028057033372374,0.048898707160244
1945-01-01,9.00037165454427,8.538379646814747,2.009405405598902,0.0028057033372374,0.0494008965417437
1945-02-01,8.743315578287147,8.184875210129078,2.114735823920792,0.0028057033372374,0.0496641342274572
1945-03-01,8.939906491474293,8.18292943746762,2.0997358239207924,0.0028057033372374,0.0499273719131707
1945-04-01,9.027343224566089,7.917143055562182,1.9644054055989024,0.0025697911382411,0.0499715403051652
1945-05-01,8.968091706747195,7.745789178746625,1.949405405598902,0.0027898047620111,0.0501109467923977
1945-06-01,8.96152541013696,7.899215468583795,2.054735823920792,0.0037501140519503,0.0502221128003029
1945-07-01,7.842873206207068,8.074626517606493,1.9194054055989025,0.0036476011938558,0.050357214740858
1945-08-01,9.003442633250991,8.074935315207501,1.904405405598902,0.0036476011938558,0.0504923166814132
1945-09-01,8.384035660851474,7.625308115803287,1.889405405598902,0.0036476011938558,0.0509871678253808
1945-10-01,8.398237145527553,7.370519900139771,1.8744054055989023,0.0036476011938558,0.0513638156596558
1945-11-01,7.727474370080755,7.106430666493845,1.979735823920792,0.0036476011938558,0.0517404634939307
1945-12-01,7.33655950427049,7.1125215546392395,1.844405405598902,0.0036359994155638,0.0519959477100891
1946-01-01,8.008696474594423,6.883328239107216,1.829405405598902,0.0036359994155638,0.0521306713918179
1946-02-01,8.712569544147431,6.771723374296043,1.834405405598902,0.0041945323702705,0.0522925226491747
1946-03-01,9.03939483259133,7.214504984216895,1.8394054055989024,0.0049952519306858,0.052522592205087
1946-04-01,8.076763297651535,6.90095859810472,1.844405405598902,0.0050133139782104,0.0527272471007531
1946-05-01,8.085840031251246,6.963181350388402,1.849405405598902,0.0050041501303363,0.0528097158424397
1946-06-01,7.920675118453169,7.0880673628883155,1.854405405598902,0.0049495785783719,0.052652982172129
1946-07-01,9.01603985561269,8.141220667113448,1.8594054055989016,0.016841146810775,0.053385026371024
1946-08-01,10.40300156397982,8.522820543199444,1.864405405598902,0.0170174092360278,0.054247299457054
1946-09-01,14.439015848430358,9.892359896051984,1.869405405598902,0.0167626763328811,0.0550556393676039
1946-10-01,14.88160435582202,10.422072992701963,1.874405405598902,0.0166392801282024,0.0559942081652887
1946-11-01,14.40549148614302,10.881771217911126,1.8794054055989025,0.0165392416641613,0.0572741345004636
1946-12-01,14.447502151588598,10.772526123427992,1.884405405598902,0.0164009220423194,0.0586412661867443
1947-01-01,15.05977651869539,10.623699445540598,1.889405405598902,0.0164009220423194,0.0597719912536395
1947-02-01,13.833295572868408,10.267379933311986,1.9052387389322352,0.0158722650384116,0.0608932900533208
1947-03-01,14.872519715098264,10.854958282899457,1.9210720722655688,0.015870196801102,0.062059302521573
1947-04-01,15.644004885158456,11.079684168622412,1.936905405598902,0.0162485078964408,0.0631316902787434
1947-05-01,16.038152491095367,11.136695587795494,1.9527387389322357,0.0166031550016725,0.0639956792677323
1947-06-01,15.868386130172285,10.885274424057393,1.9685720722655689,0.0168182905893064,0.0651227967814045
1947-07-01,15.132794971575017,10.429069775490731,1.9844054055989016,0.0090276462260849,0.0652155611598831
1947-08-01,15.703082793150148,10.822916548391747,2.000238738932235,0.0085060988783731,0.0653235417566005
1947-09-01,15.996918942575856,11.376473888180842,1.6542859082453854,0.0093214931524633,0.0659024709000018
1947-10-01,14.930661225382114,11.116366943947058,1.6701192415787185,0.009218658765461,0.0661402369465914
1947-11-01,15.919011309601329,11.34893339883805,1.6859525749120516,0.0078417420890202,0.0660335361356652
1947-12-01,17.217491980714584,11.792674435570232,1.459931382365593,0.008016094565987,0.0660010280086335
1948-01-01,17.68759104620957,12.29228030339073,1.596758442101811,0.0078344799801474,0.0664325690149041
1948-02-01,18.539652533540696,12.687686497509866,1.5859251087684778,0.0089366358119581,0.0668226190590608
1948-03-01,18.269598656067863,12.471028760588956,1.3329712628096786,0.0087839451239286,0.0667141715704763
1948-04-01,15.42961653209082,12.045747357651123,1.4432647156989264,0.0091756701358136,0.0668143823913542
1948-05-01,14.45645385711889,11.788110508010188,1.4324313823655928,0.0089621320284397,0.0671094585415442
1948-06-01,12.727841169347409,11.613248356308816,1.3004712628096788,0.0089220482686977,0.0674733737674226
1948-07-01,13.6172304939559,12.07460196777012,1.4107647156989265,0.0090229711777369,0.0681087652564726
1948-08-01,14.376720440717628,12.438545242273468,1.2788045961430123,0.0089030465820579,0.0687821659298733
1948-09-01,13.5545894738778,12.564081991892593,1.8722759240653737,0.0077168793122622,0.0689600315425215
1948-10-01,13.585794297948429,12.344112867672589,1.86144259073204,0.0080545747703608,0.0692759215017335
1948-11-01,15.363380867225874,12.747762203026484,1.8506092573987067,0.008910642119565,0.0694743342001462
1948-12-01,15.785329975503515,12.77590144123153,1.8397759240653735,0.0086949085598575,0.069479813051779
1949-01-01,16.082381736308395,12.645604805043911,1.1033779504208463,0.0082302664345649,0.0691976868689712
1949-02-01,17.452722708972114,12.984981182256348,1.225471262809679,0.0082192247860871,0.0689173561794752
1949-03-01,17.704312320623284,12.958915234186607,1.105044617087513,0.0080579256641717,0.0690084580147631
1949-04-01,18.655240098360437,13.202437948575572,1.2271379294763456,0.0064880248803132,0.0689827005853545
1949-05-01,19.6992832867787,13.264334899433402,1.10671128375418,0.0064892623054752,0.068912965578381
