Date,Actual,Predicted,RMSE,Best Parameters,CV_Train_R2,CV_Valid_R2,CV_Train_RMSE,CV_Valid_RMSE
2017-01-01,15.565910953640914,6.713387552848243,8.852523400792672,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5}",0.6379126820593937,-5.503479105023804,5.251319663240707,6.956942864213445
2017-02-01,14.315543654392725,6.646601226851888,7.668942427540837,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5}",0.6380490648363176,-5.63010568922727,5.249436492358067,6.973869874808644
2017-03-01,13.697990869945809,6.472779454198877,7.225211415746932,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5}",0.6378330156065862,-5.538296785837395,5.249526009688929,7.004532492736255
2017-04-01,13.761372951209948,6.660979920211823,7.1003930309981245,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5}",0.6378398489168334,-5.255586259519785,5.248403638615138,7.028273555035189
2017-05-01,11.563924844070172,6.502089382469884,5.061835461600288,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5}",0.6376794684269591,-5.02748779210904,5.248256180141021,7.024435085603779
2017-06-01,10.41189029019808,6.351959335211702,4.0599309549863785,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 10}",0.6295972230920645,-4.845399988146994,5.305161786335211,7.018958683969234
2017-07-01,10.296974397996772,6.177167222474971,4.119807175521801,"{'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 10}",0.6287291007800336,-4.5898911612407955,5.3100044519720075,7.0119266346203535
2017-08-01,11.583316166341662,6.280020640272147,5.303295526069515,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 10}",0.6279688637537052,-4.311310746736807,5.314008697015459,6.993736623715088
2017-09-01,9.585658259395958,6.224507302771159,3.3611509566247983,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 10}",0.6277862376215754,-4.183104738768231,5.313894938373126,6.981530216160951
2017-10-01,8.309035322144476,5.9362318265303085,2.3728034956141677,"{'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 10}",0.6269561235570544,-3.985661604886354,5.317969981235549,6.990369085322832
2017-11-01,9.027697670576371,6.062831558174215,2.964866112402156,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 10}",0.6265972552924417,-3.654973695577372,5.31893352110773,6.97676902195392
2017-12-01,8.384333174104041,4.179521179550089,4.204811994553952,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 20}",0.7420900313435302,-3.4461087036919458,4.416969355816151,7.131148420531654
2018-01-01,7.620493250801363,3.8698940394262054,3.750599211375158,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 20}",0.7414938806273439,-3.3640803069884275,4.420845420423194,7.137574603454541
2018-02-01,8.848430279035247,4.20199611061456,4.646434168420687,"{'max_depth': 7, 'max_features': 0.5, 'min_samples_leaf': 20}",0.7416427775750855,-3.3372508398922256,4.418439808576102,7.162241401208954
2018-03-01,8.230645540737525,3.8692891986510523,4.361356342086473,"{'max_depth': 7, 'max_features': 0.5, 'min_samples_leaf': 20}",0.7404956611539203,-3.4085278736448408,4.42734433846468,7.211651118996132
2018-04-01,9.377920352596336,3.891590945664865,5.486329406931471,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 20}",0.7404686509136188,-3.664149568114623,4.427182852269044,7.207410046884283
2018-05-01,9.079993847315691,4.083675605708413,4.996318241607279,"{'max_depth': 7, 'max_features': 0.5, 'min_samples_leaf': 20}",0.7400183988504984,-3.861695685579633,4.429780833360793,7.21777810549476
2018-06-01,9.610870938139003,3.7931632809277884,5.817707657211215,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 20}",0.7394373718874593,-3.926945797599146,4.433720173651296,7.200140005391004
2018-07-01,10.030840860430102,3.763107572838527,6.267733287591575,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 20}",0.7389198572728055,-4.081757729141719,4.437581410789072,7.194905946263526
2018-08-01,9.232236896426029,3.797287920419448,5.434948976006581,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 20}",0.7385822006381959,-4.167393573932182,4.439715504727628,7.167474811438878
2018-09-01,8.615858836650824,3.558588779906807,5.057270056744017,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 20}",0.7377860343610615,-4.204379034714043,4.445625513817805,7.191291080894694
2018-10-01,8.743761976995367,3.67090104524815,5.0728609317472175,"{'max_depth': 7, 'max_features': 0.5, 'min_samples_leaf': 20}",0.7373695276448361,-4.157939030845043,4.448006227308864,7.178569489546727
2018-11-01,10.10473912640456,4.1927228177671605,5.9120163086374,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 20}",0.737757883669404,-4.064485885394463,4.443373634526851,7.17141652776057
2018-12-01,12.401245124257231,3.4039212540223023,8.99732387023493,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 20}",0.7370775081196541,-3.940446589970571,4.448171713604858,7.191170256546669
2019-01-01,12.595073931339927,2.621103282429732,9.973970648910196,"{'max_depth': 7, 'max_features': 0.5, 'min_samples_leaf': 20}",0.7369002265106026,-3.5551878881484336,4.448007027479554,7.160985555780293
2019-02-01,12.20128784743676,3.2086164464218716,8.992671401014888,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 20}",0.7371379552271936,-3.330530801044302,4.44404680834623,7.141544056285847
2019-03-01,12.43860728683994,3.4888436609541196,8.94976362588582,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 20}",0.7376104992603677,-3.2840588464498346,4.438270073108675,7.130220405463925
2019-04-01,11.366060505917208,2.648693511712052,8.717366994205156,"{'max_depth': 7, 'max_features': 0.5, 'min_samples_leaf': 20}",0.7362886336842566,-3.2218720150718023,4.447918072770919,7.102243781725016
2019-05-01,12.20618611351856,2.270682390329158,9.935503723189402,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 20}",0.7358376287770912,-3.1863362850788293,4.450272973422286,7.1187897312316455
2019-06-01,12.623078359147156,3.0542278551690116,9.568850503978144,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 20}",0.735952458011741,-3.1253778732102213,4.447859409542238,7.091650878093838
2019-07-01,12.26326088397638,3.1295504998741017,9.13371038410228,"{'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 20}",0.7349035764287676,-3.147554236567431,4.45562984616433,7.074829346776654
2019-08-01,12.686898080065,2.960235113062164,9.726662967002834,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5}",0.6240484509906474,-3.229781346289415,5.305967339986565,7.123295013235003
2019-09-01,12.563558371103088,2.9125639887720833,9.650994382331005,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5}",0.6231192417994785,-3.1987753715324723,5.311411699748581,7.144942984346069
2019-10-01,13.20641616720426,2.881345492511719,10.32507067469254,"{'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 5}",0.6233387563415889,-3.109457477065952,5.308442080134946,7.140486907462978
2019-11-01,12.731963726510198,3.2749737050692276,9.456990021440971,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5}",0.6226531173085836,-3.1254778217608425,5.311656240974284,7.18635220454914
2019-12-01,12.466434965596372,2.9739550233417216,9.49247994225465,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5}",0.6215345139542875,-3.0731994591032583,5.318199117752678,7.178752438669327
2020-01-01,11.594299105377605,3.027091927348423,8.567207178029182,"{'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 5}",0.6213833305204987,-3.1064936781027828,5.318012884034863,7.181670952246954
2020-02-01,11.76157743975038,2.9760748487136652,8.785502591036714,"{'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 5}",0.6215987503114866,-3.200973743903563,5.315179851531666,7.184786968664359
2020-03-01,15.062152217923009,3.3827489694450223,11.679403248477985,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5}",0.6212615743515322,-3.39338653680207,5.317339978316251,7.17663563447817
2020-04-01,12.76935471834647,3.9828199548271925,8.786534763519278,"{'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 5}",0.6206104029583385,-3.360082431683326,5.321990029250356,7.159501177287319
2020-05-01,13.20038330188914,3.6569497986944244,9.543433503194716,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5}",0.6196750225530037,-3.5214793334622256,5.329058769986816,7.143845673922924
2020-06-01,12.585945053101224,4.070863365900384,8.51508168720084,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5}",0.6190319384689128,-3.8469978571195127,5.333643462329604,7.12437403257191
