,Date,Actual,Predicted,RMSE,Best Parameters,Features,CV_Train_R2,CV_Valid_R2,CV_Train_RMSE,CV_Valid_RMSE
122,2010-03-01,14.52669909710147,8.062773719515974,6.463925377585497,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5321379336684122,-3.3670362515737366,6.084143102024929,7.05498671566779
123,2010-04-01,13.82276566751327,7.944907345157402,5.877858322355868,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5312491192267852,-3.3760071872829647,6.087423751959877,7.032562729437079
124,2010-05-01,15.402335319058547,8.13285812414831,7.2694771949102375,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5302648371828909,-3.3403784490544055,6.091261035773791,7.003349000041044
125,2010-06-01,16.11372703108861,8.21527793564233,7.898449095446281,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.529410093595495,-3.295801166262979,6.094610077523951,6.9814583316556655
126,2010-07-01,16.1343989704654,8.166126579843105,7.968272390622296,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5284188934291663,-3.3576480277432137,6.099018673683315,6.953826664783335
127,2010-08-01,15.389446057820043,8.056250283610627,7.3331957742094165,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5272549129841422,-3.3808725670072035,6.104635524453163,6.920907742218515
128,2010-09-01,13.609166197082557,7.838538002858723,5.770628194223834,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5260689455194811,-3.444277823999584,6.1107285561581035,6.885842212844055
129,2010-10-01,13.560011222004942,7.582404527319583,5.977606694685359,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5250546620300404,-3.108653563207865,6.1159064468894275,6.854854091673126
130,2010-11-01,13.665237071216962,7.561492474908712,6.103744596308251,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5241613303253875,-2.8623077184374957,6.120268518634467,6.841064469255852
131,2010-12-01,12.617386064987135,7.6295000994226125,4.987885965564523,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5235320206909913,-2.6808055449924657,6.122862750896829,6.834655645426649
132,2011-01-01,10.414799547595289,7.525962466840483,2.888837080754805,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5225237385072684,-2.5492147945168933,6.1279834953515,6.817501217423177
133,2011-02-01,9.627055419780609,7.501776016715134,2.125279403065475,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5218383948802069,-2.3699163922522226,6.131166535560239,6.806769552010984
134,2011-03-01,11.226721191341792,7.645697134271863,3.5810240570699285,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5209405561822337,-2.20136016782381,6.135886024514101,6.77597836686206
135,2011-04-01,11.359354044422266,7.805608327460718,3.553745716961548,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.519833907568025,-2.119332181745117,6.141869331744835,6.750512177853326
136,2011-05-01,11.146879141590116,7.7105529326683815,3.4363262089217343,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5190277747874964,-2.0788379244652044,6.145502142844903,6.739153604170065
137,2011-06-01,12.191014942323577,7.825785758203306,4.36522918412027,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5180610122151912,-2.09373757223666,6.150122363067021,6.72553217721954
138,2011-07-01,12.23504502054481,7.734007786122099,4.501037234422711,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5167867065669122,-2.138865063367852,6.157103596356097,6.711083901474019
139,2011-08-01,14.974633448179276,7.9683149826661985,7.006318465513077,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5159419643236975,-2.1770384559191855,6.161942336421267,6.69888760569935
140,2011-09-01,15.048045518658514,8.0685944261597,6.979451092498813,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5149738556783005,-2.252502665483114,6.16690816454964,6.695351107249122
141,2011-10-01,14.244172936341403,7.990509654864656,6.253663281476747,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5143565021643194,-2.2971582819821825,6.169359636163827,6.719533218566253
142,2011-11-01,14.11780858813754,7.869370999499415,6.248437588638126,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5140406281634525,-2.32007518833515,6.169738484884388,6.747497034413107
143,2011-12-01,14.629897765753896,7.799817397010372,6.830080368743523,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5136874439965671,-2.28514819495427,6.170252041725992,6.751265278353799
144,2012-01-01,13.884734896105211,7.6125263338051665,6.272208562300045,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.513491680437071,-2.2866609557481956,6.169902217309755,6.7564153633854245
145,2012-02-01,13.535015579216337,7.4492626976214105,6.085752881594926,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5132592399427708,-2.3065848713240307,6.170032041517361,6.750596512234253
146,2012-03-01,13.298110120173078,7.46125782897029,5.836852291202788,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5131007936775638,-2.4313282893584947,6.170463306734601,6.738750161566507
147,2012-04-01,13.262160740974382,7.427579353277347,5.834581387697035,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5128751368265327,-2.6171150647438908,6.171891831641174,6.7235618138028945
148,2012-05-01,14.332009641800592,7.331208362976745,7.000801278823848,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5123335865747524,-2.882688230366085,6.175375443019866,6.697472711587715
149,2012-06-01,14.975677153518586,7.486530667581048,7.489146485937537,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5117669068745634,-3.2064861785108683,6.178606536018516,6.664463948673166
150,2012-07-01,14.52805916715838,7.280542956954649,7.247516210203731,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5115159108702735,-3.5347490377989117,6.179890720065919,6.637162917243861
151,2012-08-01,13.82208956187977,7.0636145419841405,6.758475019895629,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5111098621461485,-3.942901687044395,6.18264598823247,6.598656075032375
152,2012-09-01,13.502853805075675,6.996520924395822,6.506332880679853,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5107691515861295,-4.481701647760028,6.1845879758285305,6.564059359023226
153,2012-10-01,14.144355151660836,7.009497732518266,7.13485741914257,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5101722586997595,-4.981517716766493,6.18743895988919,6.5320933318616765
154,2012-11-01,15.127301501448509,7.058002693452523,8.069298807995985,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5094372186089243,-5.267485054644381,6.190184245707799,6.526681757429203
155,2012-12-01,15.261959591575248,6.96778312778694,8.294176463788308,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5087321951805189,-5.393853909845452,6.193062113443491,6.532183106532382
156,2013-01-01,15.36194977694476,7.010358020387265,8.351591756557495,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5078819906885961,-5.446831007125368,6.19688182648824,6.533874823462129
157,2013-02-01,14.161697910023497,6.9797246848148875,7.181973225208609,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5072575285417803,-5.582470776877236,6.19915807323381,6.5265266028153
158,2013-03-01,13.547854669365876,6.829490271328907,6.718364398036969,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5065126458958373,-5.394179858968141,6.202059662284442,6.527217968653939
159,2013-04-01,12.807443633165448,6.706245355547129,6.10119827761832,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5055515219353547,-4.936395236133487,6.206769986447627,6.519305710495052
160,2013-05-01,12.21039456005736,6.62082639753437,5.58956816252299,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5045381223176045,-4.602762342684208,6.211755439567973,6.484822658460069
161,2013-06-01,12.90066108002682,6.845287076386302,6.055374003640519,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5032979608208044,-4.252103294843957,6.21773380097609,6.455193635058182
162,2013-07-01,12.505129306732432,6.811816953922948,5.693312352809484,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5023041770638362,-3.796101106547916,6.222187057088955,6.4039483499785765
163,2013-08-01,12.959285709424684,6.851298325068847,6.1079873843558365,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5014946064679314,-3.3849223396007893,6.225332616970847,6.3335041510812715
164,2013-09-01,13.0370440714206,6.8202367579818315,6.216807313438769,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.500702132204634,-3.0279418693170217,6.228183716754933,6.282421345887591
165,2013-10-01,11.649117324233526,6.64561778981086,5.003499534422666,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.5000788498171634,-2.598509852567239,6.229578038183125,6.256029313057806
166,2013-11-01,10.322742832638076,6.5439366241135755,3.7788062085245,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.499489374026326,-2.259606609627961,6.230370648184073,6.236444244177056
167,2013-12-01,8.721103091233429,6.588671720590346,2.132431370643083,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4988300151324907,-2.0711167436725075,6.231988383455004,6.251674664978773
168,2014-01-01,8.84603131775049,6.56021375601677,2.2858175617337206,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.49825501840663783,-1.9652993228289746,6.232811135393358,6.265249224535174
169,2014-02-01,10.06808208825476,6.5283496746786,3.5397324135761608,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.49771045574126394,-1.899855235316929,6.233552486485105,6.2958093830297415
170,2014-03-01,9.86668745341146,6.475724066486101,3.3909633869253595,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4971028924682194,-1.812534275475256,6.23516255043846,6.335160469259771
171,2014-04-01,10.576879724700971,6.505907780890453,4.070971943810518,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4966317004283759,-1.7930765825919803,6.235731249746275,6.3878400076961865
172,2014-05-01,9.867010113388432,6.3996783415556795,3.467331771832752,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4960487881869268,-1.8154634360700415,6.237057502564041,6.426250231041469
173,2014-06-01,9.452649364260555,6.3117861747912345,3.1408631894693206,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4955450414131833,-1.8377106471970384,6.238150197920883,6.462457092102302
174,2014-07-01,9.90610604599286,6.27101994030618,3.63508610568668,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4948992128975645,-1.790706235085317,6.24032373327883,6.459717653450093
175,2014-08-01,9.270482380651046,6.238297752344829,3.032184628306217,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4940459916086758,-1.685697383187142,6.24405008655593,6.474555297280758
176,2014-09-01,9.51217838297167,6.2381831345028935,3.2739952484687773,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4932589385502502,-1.6133251725936444,6.247382451966241,6.479014486695799
177,2014-10-01,10.060539913245549,6.180824372276764,3.8797155409687845,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.49254784069352187,-1.52632674277433,6.250493889655892,6.4842927469850205
178,2014-11-01,9.76258385096932,5.929272189924851,3.833311661044468,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.49181152401052497,-1.50421676951992,6.253713144077657,6.488290187992412
179,2014-12-01,10.119831999136652,5.843809024991902,4.27602297414475,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.49136387408901133,-1.5245839608235148,6.254655092295151,6.507351136022309
180,2015-01-01,11.042754065510753,5.677261308770751,5.365492756740002,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4905109842740733,-1.5672940633513914,6.25802825806378,6.521568003513055
181,2015-02-01,10.436751665632247,5.655662192872054,4.781089472760193,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4898332508347584,-1.6234206795402566,6.260382180342321,6.5349366791727395
182,2015-03-01,5.912021176259364,5.72195339395057,0.19006778230879373,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.48904745265414556,-1.6694260839138342,6.2635784570533195,6.538884699730303
183,2015-04-01,6.631223354703097,5.635134702767559,0.9960886519355387,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.48793270484112494,-1.729451540440709,6.268737971042851,6.526970883667453
184,2015-05-01,7.64856677918978,5.848784052497657,1.799782726692123,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.48705396602940876,-1.7426799800891515,6.272317678375365,6.507508368597249
185,2015-06-01,9.098016398053364,6.032124908443754,3.0658914896096103,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4860680020145587,-1.8060957150881491,6.276898628697841,6.504419539248945
186,2015-07-01,9.848165327276314,6.009824339562883,3.8383409877134316,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4847735151395845,-1.9103196524538604,6.2839134809459845,6.510396075678161
187,2015-08-01,11.637649397166316,5.996297651185807,5.641351745980509,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.48387991991553037,-1.9881749615923638,6.28892970361302,6.505952355635
188,2015-09-01,12.515359721667709,6.074873247703841,6.440486473963868,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4829407697270045,-2.108190569636728,6.293607244521665,6.529890764132828
189,2015-10-01,11.949983605492942,5.866699836962675,6.083283768530268,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.48230186914664136,-2.1686881685390835,6.295919967110798,6.559091962362807
190,2015-11-01,12.16387302599554,5.95582794021725,6.2080450857782905,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.48191238159129257,-2.1952586165245944,6.296402670510132,6.589291548759755
191,2015-12-01,13.33465444205424,5.851415959114695,7.483238482939546,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4814900086224868,-2.158705428587752,6.297042995164434,6.588348593272262
192,2016-01-01,15.46112494680113,6.054456262259878,9.406668684541252,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.48124163285653193,-2.1601443145313532,6.296885309107216,6.589336046002692
193,2016-02-01,16.14209261462737,5.774860901117075,10.367231713510295,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.48095584344355785,-2.180868999729181,6.297254888333618,6.5803284671805615
194,2016-03-01,14.912024797383571,5.630040902726509,9.281983894657063,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4807483636488078,-2.304093355051333,6.297896754404685,6.561552794089329
195,2016-04-01,15.600884357303846,5.696851076028633,9.904033281275213,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4804708296628394,-2.48773150800317,6.2995265923546375,6.541752361789929
196,2016-05-01,15.833645136679886,5.775336922320532,10.058308214359354,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4799709602883122,-2.7568180356033882,6.302593411324664,6.521651151452168
197,2016-06-01,15.986605242243678,5.532361379152588,10.45424386309109,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4794269654004702,-3.0857644598262413,6.30556246227898,6.489852200583507
198,2016-07-01,15.91920433220736,5.317964273171794,10.601240059035566,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4791527318840137,-3.417856078112269,6.30699514806827,6.4618185119755625
199,2016-08-01,16.14162183380917,5.3476208668779,10.794000966931272,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.47875812743122154,-3.8349948373127143,6.309857917986869,6.432340942792689
200,2016-09-01,16.226036886293706,5.54844328590891,10.677593600384796,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4784170196131651,-4.383755879837083,6.312004955448865,6.410724192638415
201,2016-10-01,16.42695576185682,5.767974230326207,10.658981531530614,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4779841224287159,-4.900398011261174,6.31378712873171,6.398696437523375
202,2016-11-01,17.19945908543746,6.152636136370958,11.046822949066502,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.47731698958309376,-5.205979654021932,6.31629825522508,6.402592642689848
203,2016-12-01,16.36513339010439,5.821724722423038,10.543408667681351,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.47667075553500726,-5.355494828909946,6.3189216327126525,6.411493593285384
204,2017-01-01,15.565910953640914,5.622787430151764,9.94312352348915,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.47585364052660234,-5.442362614353169,6.322690564830113,6.423789436686777
205,2017-02-01,14.315543654392725,5.531522422222095,8.78402123217063,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.47524463339787354,-5.613945830723358,6.325034179760787,6.432746460405314
206,2017-03-01,13.697990869945809,5.63137036676685,8.066620503178958,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.47466580901637234,-5.465486501122776,6.326852491842521,6.446035832013272
207,2017-04-01,13.761372951209948,5.1558583191352,8.605514632074748,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4740444036810936,-5.056840640239543,6.328977482808111,6.456756390612583
208,2017-05-01,11.563924844070172,4.869403817941157,6.694521026129015,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4733700251807552,-4.800111507071446,6.331341871359808,6.449925329426229
209,2017-06-01,10.41189029019808,4.755662959137722,5.656227331060358,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.47242308060115373,-4.5445013043469435,6.335028401528502,6.441326890790678
210,2017-07-01,10.296974397996772,4.6149666848239566,5.6820077131728155,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4717201846341224,-4.219390806031696,6.337275183527673,6.433959471457399
211,2017-08-01,11.583316166341662,4.245337656314371,7.337978510027291,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.47103080967988814,-3.928251662423281,6.339579635547338,6.415967143543868
212,2017-09-01,9.585658259395958,4.2466581587203605,5.339000100675597,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.47034129401680796,-3.724032258250074,6.341769715851437,6.405222177835259
213,2017-10-01,8.309035322144476,4.220754383561181,4.088280938583295,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4697419897256011,-3.4186099346663226,6.343181261524639,6.401923146983469
214,2017-11-01,9.027697670576371,4.308275471955871,4.7194221986205,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4690540216184832,-3.0655636704571654,6.345183375738283,6.364006054734731
215,2017-12-01,8.384333174104041,4.054897746342199,4.329435427761842,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.46841723493406334,-2.8989645142729965,6.3472672483003745,6.389587937257472
216,2018-01-01,7.620493250801363,3.6382135979614714,3.982279652839892,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.46778815264492707,-2.838040806917241,6.349266739160957,6.427209724665178
217,2018-02-01,8.848430279035247,3.961975797763718,4.886454481271529,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.46718664399966964,-2.818837175297965,6.351291324826996,6.462184072214209
218,2018-03-01,8.230645540737525,3.718644064049131,4.512001476688393,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.46677974751539814,-2.857687732411663,6.3523027673983785,6.5032956639839465
219,2018-04-01,9.377920352596336,3.428375984838377,5.949544367757959,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.46637523312197804,-3.1995908126186476,6.353573961480427,6.557786868254024
220,2018-05-01,9.079993847315691,3.4075901394336405,5.672403707882051,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.46580885871949806,-3.420687826398546,6.355606592620399,6.593583829227531
221,2018-06-01,9.610870938139003,2.9230527574302867,6.6878181807087165,"{'rfecv__estimator__alpha': 0.01, 'rfecv__min_features_to_select': 3}","['ECY7', 'term_spread', 'infl_vol_12m', 'infl_trend_5y']",0.5274568701179205,-3.526542245018624,5.963376676091829,7.084542282973771
222,2018-07-01,10.030840860430102,2.240809871752541,7.790030988677561,"{'rfecv__estimator__alpha': 0.0001, 'rfecv__min_features_to_select': 3}","['ECY7', 'term_spread', 'infl_vol_12m', 'infl_trend_5y']",0.5268984788378276,-3.629334954243089,5.9657734648047605,7.125043769978725
223,2018-08-01,9.232236896426029,2.1830275364946035,7.049209359931425,"{'rfecv__estimator__alpha': 0.0001, 'rfecv__min_features_to_select': 3}","['ECY7', 'term_spread', 'infl_vol_12m', 'infl_trend_5y']",0.5262184399004152,-3.701795140087794,5.969089652553961,7.148928063749069
224,2018-09-01,8.615858836650824,2.610735257598922,6.005123579051903,"{'rfecv__estimator__alpha': 0.0001, 'rfecv__min_features_to_select': 3}","['ECY7', 'term_spread', 'infl_vol_12m', 'infl_trend_5y']",0.5257050671052224,-3.74005111697635,5.971054277987461,7.180923436935444
225,2018-10-01,8.743761976995367,2.0988063254138476,6.64495565158152,"{'rfecv__estimator__alpha': 0.0001, 'rfecv__min_features_to_select': 3}","['ECY7', 'term_spread', 'infl_vol_12m', 'infl_trend_5y']",0.5252546087234738,-3.75102741397777,5.972581782873365,7.204230235513527
226,2018-11-01,10.10473912640456,2.501375530024735,7.603363596379825,"{'rfecv__estimator__alpha': 0.1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread', 'infl_vol_12m', 'infl_trend_5y']",0.5087735909341756,-3.6955531873046916,6.085397743338843,7.0288303932980725
227,2018-12-01,12.401245124257231,2.3472132535468706,10.05403187071036,"{'rfecv__estimator__alpha': 0.1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread', 'infl_vol_12m', 'infl_trend_5y']",0.5086181347067597,-3.5528608115425024,6.084546786903127,7.030076793658894
228,2019-01-01,12.595073931339927,2.4472999292384285,10.1477740021015,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.46211492078856253,-3.3221984163231926,6.365508067646907,6.790372433870154
229,2019-02-01,12.20128784743676,2.8295545274208163,9.371733320015943,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.46197995727986785,-3.1123540138264367,6.363974343244678,6.797614437171894
230,2019-03-01,12.43860728683994,2.5710123413531862,9.867594945486754,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.46183473343395054,-3.0854947098914045,6.362677607316665,6.799015386143672
231,2019-04-01,11.366060505917208,2.081188143238747,9.28487236267846,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.46136101553970044,-3.0363866446694274,6.363192438738058,6.79700012040638
232,2019-05-01,12.20618611351856,2.087982446953033,10.118203666565527,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.46106935168767127,-3.0025159355671454,6.36256426894117,6.810459168552249
233,2019-06-01,12.623078359147156,2.3669859071262245,10.256092452020932,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.460736238927065,-3.0104023682474184,6.362645680185087,6.823459927817552
234,2019-07-01,12.26326088397638,1.832749266914619,10.43051161706176,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4600901439400093,-3.058708575454635,6.365163783921708,6.833418550442254
235,2019-08-01,12.686898080065,2.5501781745917587,10.13671990547324,"{'rfecv__estimator__alpha': 1, 'rfecv__min_features_to_select': 2}","['ECY7', 'term_spread']",0.4598115185042437,-3.1197596235821945,6.365940338867134,6.854357202864053
